Flag,avg_Time_Between_Sent_Trans,avg_Time Between_Receive_Trans,send_Trans,receive_Trans,min_Value_Sent_to_Contract,max_Value_Sent_to_Contract,avg_Value_Sent_to_Contract,Total_Trans,Total_Ether_Sent,Total_Ether_Received,Total_Ether_Balance
0,13.26,0.0,4,1,0.0,0.0,0.0,5,100.9974187,101.0,0.002581312
0,0.91,190.78,85,91,0.0,0.0,0.0,176,7.61750835,7.68890835,0.0714
0,0.0,1492.22,0,214,0.0,0.0,0.0,215,0.0,31.45204937,31.45204937
0,11.8,11621.3,19,5,0.0,0.0,0.0,24,1847.190625,1847.2,0.009374638
0,3377.76,6078.99,142,32,0.0,0.0,0.0,174,82.24096071,44.59464662,-37.64631409
0,74202.78,0.0,3,0,0.0,0.0,0.0,3,0.00680304,0.0,-0.00680304
0,36523.41,1561.01,15,165,0.0,0.0,0.0,180,1812.020932,1812.042321,0.02138892
0,16.08,0.0,3,1,0.0,0.0,0.0,4,100.998446,101.0,0.0015539999999999
0,46082.48,11.48,2,2,0.0,0.0,0.0,4,501.1236077,501.1244897,0.000882
0,3385.94,6854.78,9,3,0.0,0.0,0.0,12,6.008401137999999,2.66791357,-3.340487568
0,17.76,0.0,3,1,0.0,0.0,0.0,4,100.998446,101.0,0.0015539999999999
0,0.0,16276.87,0,24,0.0,0.0,0.0,25,0.0,20.14548851,20.14548851
0,9.16,19294.81,9,9,0.0,0.0,0.0,18,48.99938193,49.00699912,0.00761719
0,0.0,1843.72,0,123,0.0,0.0,0.0,124,0.0,23.19036258,23.19036258
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.14240363,0.14302363,0.00062
0,7.32,21227.8,4,4,0.0,0.0,0.0,8,93.898452,93.9003,0.001848
0,8.5,29673.22,3,4,0.0,0.0,0.0,7,16.154120000000002,16.157,0.00288
0,0.0,0.0,1,1,0.0,0.0,0.0,2,5.47,5.47854624,0.00854624
0,25.41,1568.41,150,375,0.0,0.0,0.0,525,154.2205011,154.32150190000004,0.101000803
0,0.0,32887.26,0,8,0.0,0.0,0.0,9,0.0,6.549358398,6.549358398
0,4.97,0.42,3,2,0.0,0.0,0.0,5,2000.998585,2001.0,0.001414909
0,0.71,16338.42,3,3,0.0,0.0,0.0,6,5.00400515,5.00694515,0.00294
0,24.59,248.53,9994,6,0.0,0.0,0.0,10000,17.63,29.93,12.3
0,3.48,1433.91,3,3,0.0,0.0,0.0,6,0.147622522,0.1489821959999999,0.001359674
0,2.1,4.79,3,3,0.0,0.0,0.0,6,1.02874,1.03,0.00126
0,0.0,12690.03,0,15,0.0,0.0,0.0,16,0.0,357.7252,357.7252
0,1972.05,7017.15,32,145,0.0,0.0,0.0,177,10.0108945,11.55382088,1.54292638
0,25.33,0.53,3,3,0.0,0.0,0.0,6,100.998488,101.0,0.001512
0,21.44,8172.09,57,64,0.0,0.0,0.0,121,1478.179996,1478.218656,0.03866006
0,533.38,5223.11,4,27,0.0,0.0,0.0,31,2.575462438,2.605262096,0.029799658
0,1026.43,150.23,17,12,0.0,0.0,0.0,29,17.518682000000002,17.53355629,0.01487429
0,102743.79,2917.27,9,10,0.0,0.0,0.0,19,137.6112169,140.51147619999998,2.90025928
0,0.0,10570.98,0,14,0.0,0.0,0.0,15,0.0,64.10290789,64.10290789
0,1.42,0.0,3,2,0.0,0.0,0.0,5,2000.998585,2001.0,0.001414909
0,0.0,1771.64,0,128,0.0,0.0,0.0,129,0.0,25.20944956,25.20944956
0,22427.35,8386.15,22,51,0.0,0.0,0.0,73,34.32990645,34.19771079,-0.132195661
0,6.67,5547.39,9,9,0.0,0.0,0.0,18,156.7954455,156.8,0.004554458
0,0.0,0.0,1,1,0.0,0.0,0.0,2,10.9392574,10.9398774,0.00062
0,0.0,1326.42,0,754,0.0,0.0,0.0,755,0.0,78.81027370000002,78.81027370000002
0,0.0,0.0,1,1,0.0,0.0,0.0,2,1.7629,1.765,0.0021
0,3635.27,21658.46,9,7,0.0,0.0,0.0,16,110.817472,57.395,-53.422472
0,0.0,17664.97,0,5,0.0,0.0,0.0,6,0.0,43.925,43.925
0,3449.77,76391.94,32,11,0.0,0.0,0.0,43,11.50981637,7.82254803,-3.687268337
0,2874.32,68142.17,13,5,0.0,0.0,0.0,18,7.299693922,4.87052163,-2.429172292
0,164.91,0.41,2,2,0.0,0.0,0.0,4,100.9989738,101.0,0.001026218
0,8.06,1379.17,257,259,0.0,0.0,0.0,516,24.48965429,24.76678759,0.277133302
0,4.3,5570.46,14,15,0.0,0.0,0.0,29,2.50281407,2.52093872,0.01812465
0,5868.31,13062.91,14,29,0.0,0.0,0.0,43,472.0814533,472.0875988,0.006145505
0,3.25,0.0,3,2,0.0,0.0,0.0,5,2000.998585,2001.0,0.001414909
0,3.52,1728.65,105,105,0.0,0.0,0.0,210,1724.128435,1722.040347,-2.0880880530000003
0,1.75,12188.48,4,4,0.0,0.0,0.0,8,7.497286235,7.5,0.002713765
0,162.63,0.0,2,1,0.0,0.0,0.0,3,100.9990158,101.0,0.000984218
0,395.76,720.7,36,1540,0.0,0.0,0.0,1576,189.9439636,239.0486999,49.10473633
0,144.45,12858.4,34,34,0.0,0.0,0.0,68,35.87591111,35.89974525,0.023834145
0,0.0,235.72,0,3649,0.0,0.0,0.0,3650,0.0,0.0451,0.0451
0,0.0,1420.72,0,140,0.0,0.0,0.0,141,0.0,294.5796537,294.5796537
0,3836.23,6971.36,167,49,0.0,0.0,0.0,216,722.7,638.2201811000001,-84.47981889
0,0.0,2024.61,0,112,0.0,0.0,0.0,113,0.0,25.41458597,25.41458597
0,0.0,1608.37,0,141,0.0,0.0,0.0,142,0.0,43.28400344,43.28400344
0,20.51,0.0,3,1,0.0,0.0,0.0,4,100.998446,101.0,0.0015539999999999
0,15946.05,23401.58,15,13,0.0,0.0,0.0,28,25.66428274,25.67915644,0.0148737
0,0.0,7087.09,0,32,0.0,0.0,0.0,33,0.0,28.21519378,28.21519378
0,54666.62,2308.98,4,2,0.0,0.0,0.0,6,0.519775083,0.532396819,0.012621736
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.521875,0.52231676,0.00044176
0,2896.41,4475.75,42,17,0.0,0.0,0.0,59,77.3082,72.53699999999998,-4.7712
0,21562.54,23198.51,12,9,0.0,0.0,0.0,21,15.84398535,15.85194228,0.007956931
0,163.03,0.65,2,2,0.0,0.0,0.0,4,100.9984925,101.0,0.00150753
0,20.6,39255.64,5,5,0.0,0.0,0.0,10,53.4431333,53.47156170000001,0.0284284
0,24.64,28753.03,34,34,0.0,0.0,0.0,68,31.39339509,31.46048036,0.067085271
0,8247.71,10778.68,22,55,0.0,0.0,0.0,77,30.26968538,30.06733558,-0.202349797
0,0.0,2087.17,0,153,0.0,0.0,0.0,154,0.0,93.97444153,93.97444153
0,340844.72,1839.79,2,4,0.0,0.0,0.0,6,23.82408507,23.82615119,0.002066117
0,14.33,0.0,3,1,0.0,0.0,0.0,4,100.998446,101.0,0.0015539999999999
0,5302.18,0.0,5,1,0.0,0.0,0.0,6,4.93,2.995,-1.935
0,30.46,23118.87,3,3,0.0,0.0,0.0,6,0.567026733,0.56841275,0.001386017
0,3623.47,1531.17,223,88,0.0,0.0,0.0,311,183.1705,187.7134009,4.542900882
0,0.0,2801.93,0,3,0.0,0.0,0.0,3,0.0,6.59,6.59
0,109.83,0.21,3,2,0.0,0.0,0.0,5,100.9984698,101.0,0.001530218
0,0.0,0.0,1,1,0.0,0.0,0.0,2,2.28540546,2.28602546,0.00062
0,19.91,495.88,970,978,0.0,0.0,0.0,1948,176.59803169999995,177.00545269999995,0.407421
0,21.92,675.16,2,2,0.0,0.0,0.0,4,1.566291,1.567215,0.000924
0,345.45,12911.5,634,13,0.0,0.0,0.0,647,9.35221,12.303559,2.951349
0,0.0,0.0,1,1,0.0,0.0,0.0,2,1.1,1.1100709999999998,0.010071
0,107.88,0.24,3,3,0.0,0.0,0.0,6,100.9985118,101.0,0.001488218
0,187003.36,429.26,4,2,0.0,0.0,0.0,6,1.081,1.112,0.031
0,0.0,47.6,0,9999,0.0,0.0,0.0,10000,0.0,0.692555679,0.692555679
0,32447.05,8956.57,11,60,0.0,0.0,0.0,71,6.576406176,6.580621217999999,0.004215042
0,4.09,0.0,3,2,0.0,0.0,0.0,5,2000.998585,2001.0,0.001414909
0,3.38,0.0,3,2,0.0,0.0,0.0,5,2000.998585,2001.0,0.001414909
0,3.33,0.0,3,2,0.0,0.0,0.0,5,2000.998585,2001.0,0.001414909
0,154.92,0.0,2,1,0.0,0.0,0.0,3,100.9990158,101.0,0.000984218
0,150.38,0.0,2,1,0.0,0.0,0.0,3,100.9990158,101.0,0.000984218
0,19.84,0.0,3,1,0.0,0.0,0.0,4,100.998446,101.0,0.0015539999999999
0,160.91,1.78,2,2,0.0,0.0,0.0,4,100.9990158,101.0,0.000984218
0,0.0,1989.43,0,100,0.0,0.0,0.0,101,0.0,18.95622454,18.95622454
0,18841.26,32226.65,4,4,0.0,0.0,0.0,8,3.792879955,3.796,0.003120045
0,265.43,81615.87,3,3,0.0,0.0,0.0,6,97.20941804,97.212,0.002581964
0,2.81,2.48,2,2,0.0,0.0,0.0,4,16.99841646,17.0,0.001583544
0,164.62,0.0,2,1,0.0,0.0,0.0,3,100.9989738,101.0,0.001026218
0,0.0,6.66,0,9999,0.0,0.0,0.0,10000,0.0,15.57811577,15.57811577
0,106.83,0.03,3,3,0.0,0.0,0.0,6,100.9980675,101.0,0.001932506
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.30624447,0.30674847,0.000504
0,0.0,1.93,0,9999,0.0,0.0,0.0,10000,0.0,62213.19339,62213.19339
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.24448904,0.25448904,0.01
0,0.0,3543.51,0,64,0.0,0.0,0.0,65,0.0,48.22877918,48.22877918
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.49458,0.495,0.00042
0,110.54,0.08,3,3,0.0,0.0,0.0,6,100.9974652,101.0,0.002534842
0,163.56,0.0,2,1,0.0,0.0,0.0,3,100.9990158,101.0,0.000984218
0,7682.29,4796.36,24,34,0.0,0.0,0.0,58,330.6847524,310.6994926000001,-19.9852598
0,23.73,0.0,3,1,0.0,0.0,0.0,4,100.998446,101.0,0.0015539999999999
0,0.0,5162.68,0,67,0.0,0.0,0.0,68,0.0,55.21915942,55.21915942
0,34.28,1373.03,385,389,0.0,0.0,0.0,774,394.756205,395.0408369,0.284631892
0,0.0,3012.62,0,106,0.0,0.0,0.0,107,0.0,19.35943759,19.35943759
0,0.0,45353.87,0,5,0.0,0.0,0.0,6,0.0,12.53257443,12.53257443
0,17.76,230.91,2377,2386,0.0,0.0,0.0,4763,527.7276419,528.7260029,0.998361006
0,4.37,2200.52,5,4,0.0,0.0,0.0,9,67.66057303,67.66488469,0.004311656
0,79.09,0.84,4,2,0.0,0.0,0.0,6,100.9980227,101.0,0.001977262
0,2.33,3002.22,9,9,0.0,0.0,0.0,18,151.0802952,151.08912880000003,0.008833637
0,0.0,0.0,1,1,0.0,0.0,0.0,2,5.0761522,5.0766562,0.000504
0,0.0,0.0,1,1,0.0,0.0,0.0,2,5.149496,5.15,0.000504
0,0.0,2731.94,0,233,0.0,0.0,0.0,234,0.0,195.7023455,195.7023455
0,45.42,5281.31,2,2,0.0,0.0,0.0,4,21.89949886,21.90323248,0.00373362
0,0.0,5.42,0,3,0.0,0.0,0.0,4,0.0,3.0,3.0
0,0.0,1847.15,0,72,0.0,0.0,0.0,73,0.0,26.48921702,26.48921702
0,0.0,1463.08,0,155,0.0,0.0,0.0,156,0.0,72.49327227,72.49327227
0,2.86,2708.43,30,31,0.0,0.0,0.0,61,3286.7274,3286.74,0.0126
0,0.0,22677.9,0,10,0.0,0.0,0.0,11,0.0,29.64513085,29.64513085
0,2051.16,63201.69,5,4,0.0,0.0,0.0,9,12.44026053,12.44301434,0.002753814
0,0.0,8443.15,0,5,0.0,0.0,0.0,6,0.0,5.95794412,5.95794412
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.030975724,0.03144736,0.000471636
0,13159.9,1941.92,17,110,0.0,0.0,0.0,127,11.01392035,11.02357173,0.009651372
0,8283.15,62337.46,26,10,0.0,0.0,0.0,37,382.8927612,366.2748138,-16.61794746
0,0.0,0.0,1,1,0.0,0.0,0.0,2,20.49822883,20.49870046,0.000471636
0,0.0,2940.51,0,74,0.0,0.0,0.0,75,0.0,27.69248666,27.69248666
0,87.85,1635.97,82,124,0.0,0.0,0.0,206,76.51623631,77.00334739,0.487111075
0,345.09,14258.8,983,9,0.0,0.0,0.0,992,25717.73321,10712.62338,-15005.10983
0,15.46,16334.0,4,4,0.0,0.0,0.0,8,1.844063983,1.84587,0.001806017
0,22.63,0.0,3,1,0.0,0.0,0.0,4,100.998446,101.0,0.0015539999999999
0,162.27,0.37,2,2,0.0,0.0,0.0,4,100.9985715,101.0,0.001428506
0,513.0,1119.95,175,1051,0.0,0.0,0.0,1226,1912.270687,1866.7768260000007,-45.49386094
0,2.2,0.52,4,2,0.0,0.0,0.0,6,2000.998113,2001.0,0.001886545
0,234.32,13264.49,11,15,0.0,0.0,0.0,26,26.22625083,26.23465083,0.0084
0,1791.14,2421.16,247,182,0.0,0.0,0.0,429,4533.496020000001,3910.233617,-623.2624032000001
0,15462.88,1693.8,27,341,0.0,0.0,0.0,368,778.225,543.2607,-234.9643
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.33958,0.34,0.00042
0,0.0,2874.26,0,5,0.0,0.0,0.0,6,0.0,0.452820787,0.452820787
0,0.0,892.75,1,2,0.0,0.0,0.0,3,0.580802,0.58124381,0.00044181
0,26.22,0.05,3,2,0.0,0.0,0.0,5,100.998488,101.0,0.001512
0,0.0,2099.66,0,108,0.0,0.0,0.0,109,0.0,111.5228835,111.5228835
0,163.66,0.3,2,2,0.0,0.0,0.0,4,100.9990158,101.0,0.000984218
0,0.0,35494.8,0,7,0.0,0.0,0.0,8,0.0,4.158391055,4.158391055
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.189528364,0.19,0.000471636
0,5.99,1080.22,6,6,0.0,0.0,0.0,12,37.77567824,37.77832424,0.002646
0,15950.29,17403.73,6,15,0.0,0.0,0.0,21,8.724243992,8.33566424,-0.3885797520000001
0,0.0,0.0,1,1,0.0,0.0,0.0,2,1.04072673,1.04156673,0.00084
0,162.43,1.06,2,2,0.0,0.0,0.0,4,100.9989738,101.0,0.001026218
0,0.0,0.0,0,1,0.0,0.0,0.0,2,0.0,0.0,0.0
0,0.0,4017.71,0,57,0.0,0.0,0.0,58,0.0,148.6876586,148.6876586
0,163.99,0.17,2,2,0.0,0.0,0.0,4,100.9990158,101.0,0.000984218
0,0.0,1635.57,0,37,0.0,0.0,0.0,38,0.0,46.77932878,46.77932878
0,0.0,54.75,1,2,0.0,0.0,0.0,3,1.11695578,1.12,0.00304422
0,0.0,1679.81,0,135,0.0,0.0,0.0,136,0.0,26.64412499,26.64412499
0,73549.54,0.0,4,1,0.0,0.0,0.0,5,0.396862815,0.4067,0.009837185
0,81.74,1751.22,4,4,0.0,0.0,0.0,8,17.13810622,17.14,0.001893777
0,0.0,2101.14,0,109,0.0,0.0,0.0,110,0.0,20.17784477,20.17784477
0,21.43,0.0,3,1,0.0,0.0,0.0,4,100.9979647,101.0,0.002035312
0,0.0,2662.55,0,86,0.0,0.0,0.0,87,0.0,48.06188927,48.06188927
0,0.0,0.0,1,1,0.0,0.0,0.0,2,1.4978,1.5,0.0022
0,31.29,1911.71,3,3,0.0,0.0,0.0,6,10.08674753,10.09095648,0.00420895
0,2177.91,1739.74,334,147,0.0,0.0,0.0,481,1836.2489,1798.2972350000002,-37.95166536
0,3156.16,10610.49,56,12,0.0,0.0,0.0,68,40.55780069,36.06815119,-4.489649497
0,12.16,1062.9,341,347,0.0,0.0,0.0,688,477.2701244,477.607145,0.337020573
0,1146.68,13398.73,39,41,0.0,0.0,0.0,80,257.96767,258.0186319,0.050961879
0,2.0,17449.89,9,11,0.0,0.0,0.0,20,15.54775848,15.56449178,0.0167333
0,194.26,29884.06,15,19,0.0,0.0,0.0,34,81.13647309,81.15106562,0.014592532
0,0.0,5967.95,0,38,0.0,0.0,0.0,39,0.0,114.5546728,114.5546728
0,6.3,1164.94,10,20,0.0,0.0,0.0,30,0.977039531,0.983746576,0.006707045
0,107.29,0.0,3,1,0.0,0.0,0.0,4,100.9985118,101.0,0.001488218
0,0.0,29444.17,0,3,0.0,0.0,0.0,4,0.0,258.98,258.98
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.999528364,1.0,0.000471636
0,159.59,0.0,2,1,0.0,0.0,0.0,3,100.9990158,101.0,0.000984218
0,21.87,0.0,3,1,0.0,0.0,0.0,4,100.998446,101.0,0.0015539999999999
0,6.67,8878.05,113,114,0.0,0.0,0.0,227,535.0547369,535.1287535,0.07401664
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.74938,0.75,0.00062
0,108.65,0.02,3,2,0.0,0.0,0.0,5,100.9984278,101.0,0.0015722179999999
0,0.0,16172.16,0,64,0.0,0.0,0.0,65,0.0,406.5786873,406.5786873
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.994528364,0.995,0.000471636
0,0.45,286.26,2,2,0.0,0.0,0.0,4,0.088490603,0.09015127,0.001660667
0,0.0,22080.82,0,4,0.0,0.0,0.0,5,0.0,206.6901,206.6901
0,22961.82,19902.51,13,10,0.0,0.0,0.0,23,41.4222,41.4325728,0.0103728
0,1666.7,110581.69,14,8,0.0,0.0,0.0,22,8.70970599,8.71642587,0.00671988
0,12062.56,11779.93,9,2,0.0,0.0,0.0,11,0.015323401,0.02,0.004676599
0,4021.84,127498.79,8,5,0.0,0.0,0.0,13,1.14533399,1.14971312,0.00437913
0,327.87,10468.81,53,73,0.0,0.0,0.0,126,114.7199352,114.76556,0.04562477
0,2.1,0.0,4,2,0.0,0.0,0.0,6,2000.998113,2001.0,0.001886545
0,4.72,12576.67,4,4,0.0,0.0,0.0,8,3.246336917,3.24916,0.002823083
0,0.0,297529.68,0,2,0.0,0.0,0.0,2,0.0,3.04,3.04
0,1498.56,2582.86,6,19,0.0,0.0,0.0,25,2.461491213,2.4641372130000003,0.002646
0,0.0,13143.94,0,8,0.0,0.0,0.0,9,0.0,455.5446077,455.5446077
0,11690.1,8881.8,8,7,0.0,0.0,0.0,15,10.98,10.98495249,0.00495249
0,40.67,53896.54,10,10,0.0,0.0,0.0,20,14.43192015,14.43690354,0.004983385
0,13873.47,0.0,2,1,0.0,0.0,0.0,3,0.13975,0.145,0.00525
0,163.27,0.01,2,3,0.0,0.0,0.0,5,100.9989738,101.0,0.001026218
0,9057.75,9682.69,35,34,0.0,0.0,0.0,69,1829.111955,1849.248061,20.13610649
0,2317.25,3134.88,54,29,0.0,0.0,0.0,83,132.87588,113.2339398,-19.64194018
0,162.18,0.43,2,2,0.0,0.0,0.0,4,100.9990158,101.0,0.000984218
0,438.38,7663.59,105,133,0.0,0.0,0.0,238,15.08464343,15.5342344,0.449590967
0,0.0,3167.55,0,92,0.0,0.0,0.0,93,0.0,34.06161635,34.06161635
0,60.44,4607.1,12,12,0.0,0.0,0.0,24,0.680704865,0.68914941,0.008444545
0,162.33,0.3,2,2,0.0,0.0,0.0,4,100.9990158,101.0,0.000984218
0,159.49,0.8,2,2,0.0,0.0,0.0,4,100.9990158,101.0,0.000984218
0,5.0,42925.48,2,2,0.0,0.0,0.0,4,8.79795645,8.8,0.00204355
0,146.35,3876.54,104,109,0.0,0.0,0.0,213,111.91677659999998,112.2092853,0.292508694
0,165.06,4093.4,278,342,0.0,0.0,0.0,620,185.8684972,185.9580726,0.0895754709999999
0,1244.55,5693.13,36,84,0.0,0.0,0.0,120,1957.678,1957.722889,0.044888824
0,161.24,0.0,2,1,0.0,0.0,0.0,3,100.9989842,101.0,0.00101578
0,24.99,450.9,654,654,0.0,0.0,0.0,1308,177.4443894,177.7190904,0.274701
0,402.95,115111.57,9,6,0.0,0.0,0.0,15,210.3400098,210.3445002,0.00449038
0,65358.24,6373.85,10,45,0.0,0.0,0.0,55,9.46,9.653325925,0.193325925
0,0.0,0.0,1,1,0.0,0.0,0.0,2,2.659376282,2.66,0.000623718
0,1.62,0.0,3,2,0.0,0.0,0.0,5,2000.998585,2001.0,0.001414909
0,105.48,0.99,3,2,0.0,0.0,0.0,5,100.9985118,101.0,0.001488218
0,252.3,988.68,33,1058,0.0,0.0,0.0,1091,719.7383252000002,812.0405582000002,92.30223293
0,3.61,10170.6,33,34,0.0,0.0,0.0,67,697.4248349,697.4460606,0.021225753
0,5.52,1114.61,230,231,0.0,0.0,0.0,461,20.48112419,20.72990749,0.2487833
0,7.06,0.0,2,1,0.0,0.0,0.0,3,74.998992,75.0,0.001008
0,0.0,6299.23,0,36,0.0,0.0,0.0,37,0.0,32.35258584,32.35258584
0,1.53,588.05,222,188,0.0,0.0,0.0,410,17.50534722,17.60184707,0.096499851
0,0.0,2371.13,1,4,0.0,0.0,0.0,5,18.07772027,18.07818227,0.000462
0,0.0,1744.46,0,130,0.0,0.0,0.0,131,0.0,55.26327138,55.26327138
0,0.0,7180.23,1,5,0.0,0.0,0.0,6,1.776264298,1.77735635,0.001092052
0,920.28,96.95,600,15,0.0,0.0,0.0,615,75.26,62.23,-13.03
0,17.25,931.67,1063,1062,0.0,0.0,0.0,2125,1115.030316,1115.604012,0.573696134
0,7658.4,4903.7,2,3,0.0,0.0,0.0,6,0.560898232,0.602546272,0.04164804
0,16.62,954.66,2,3,0.0,0.0,0.0,5,0.90375872,0.90737935,0.00362063
0,108922.21,9358.68,4,10,0.0,0.0,0.0,14,0.408685208,0.412615522,0.003930314
0,9.53,55154.13,2,2,0.0,0.0,0.0,4,18.51497183,18.516881,0.00190917
0,52.96,2874.13,108,108,0.0,0.0,0.0,216,108.2733367,108.3460785,0.072741805
0,376.83,1016.35,306,785,0.0,0.0,0.0,1091,9603.318,8801.086952,-802.2310484
0,17.8,0.0,4,1,0.0,0.0,0.0,5,100.9979,101.0,0.0021
0,0.0,14172.93,0,16,0.0,0.0,0.0,17,0.0,73.36682091,73.36682091
0,0.0,2223.58,0,90,0.0,0.0,0.0,91,0.0,23.60661736,23.60661736
0,576.57,10291.82,227,45,0.0,0.0,0.0,272,138.184,107.7844695,-30.39953047
0,5815.87,203.93,161,105,0.0,0.0,0.0,266,11.88199792,17.10790502,5.225907102
0,158.03,0.0,2,1,0.0,0.0,0.0,3,100.9990158,101.0,0.000984218
0,31.73,0.0,2,1,0.0,0.0,0.0,3,100.99895,101.0,0.00105
0,23.76,0.37,3,2,0.0,0.0,0.0,5,100.9984519,101.0,0.001548055
0,161.74,0.82,2,2,0.0,0.0,0.0,4,100.9989738,101.0,0.001026218
0,1262.05,4072.99,42,171,0.0,0.0,0.0,213,228.085886,228.113018,0.027132
0,6031.75,92991.88,20,6,0.0,0.0,0.0,26,14.64064127,9.85065673,-4.789984536
0,3.98,1.21,2,2,0.0,0.0,0.0,4,600.2249674999998,600.227079,0.002111493
0,16.46,0.0,3,1,0.0,0.0,0.0,4,100.998446,101.0,0.0015539999999999
0,3.52,4236.14,7,7,0.0,0.0,0.0,14,162.19608,162.199557,0.003476956
0,153.12,0.0,2,1,0.0,0.0,0.0,3,100.9990158,101.0,0.000984218
0,581.86,102671.51,14,9,0.0,0.0,0.0,23,26.45404952,26.45851645,0.00446693
0,84.25,25190.64,12,12,0.0,0.0,0.0,24,63.33360217,63.3499926,0.016390433
0,4903.78,4065.72,207,76,0.0,0.0,0.0,283,168.8020101,210.7215024,41.91949234
0,15.09,6688.78,3,3,0.0,0.0,0.0,6,4.490545565,4.49267471,0.002129145
0,2008.43,341.86,5,4,0.0,0.0,0.0,9,30.192,30.195,0.003
0,105.53,1468.66,560,678,0.0,0.0,0.0,1238,94.45543628,94.57918918,0.123752904
0,1720.95,16132.88,4,4,0.0,0.0,0.0,8,363.9862058,363.9891436,0.002937845
0,13.62,1831.91,4,3,0.0,0.0,0.0,7,116.997984,117.0,0.002016
0,14.75,2357.79,213,247,0.0,0.0,0.0,460,119135.6875,119135.8343,0.146778418
0,3477.87,6706.54,62,139,0.0,0.0,0.0,201,28.27570794,38.74911465,10.47340671
0,74967.25,0.0,2,1,0.0,0.0,0.0,3,0.009394225,0.01,0.000605775
0,4941.82,4130.44,132,67,0.0,0.0,0.0,199,197.458,188.349078,-9.108922033
0,58574.26,0.0,3,1,0.0,0.0,0.0,4,7.0795,7.0803026970000005,0.000802697
0,0.0,4073.01,0,74,0.0,0.0,0.0,75,0.0,41.99342786,41.99342786
0,1649.63,6082.43,13,3,0.0,0.0,0.0,17,25.91236794,14.32531179,-11.58705615
0,32.31,0.0,2,1,0.0,0.0,0.0,3,100.99895,101.0,0.00105
0,0.0,1229.99,0,207,0.0,0.0,0.0,208,0.0,285.9206177,285.9206177
0,3542.87,300.55,98,3945,0.0,0.0,0.0,4043,65234.90633,65182.5762,-52.33013045
0,10997.9,3494.95,27,11,0.0,0.0,0.0,38,50.0271928,50.05303783,0.025845027
0,848.53,1148.53,888,194,0.0,0.0,0.0,1082,4749.136757,3481.060657,-1268.076099
0,164.18,0.82,2,2,0.0,0.0,0.0,4,100.9989738,101.0,0.001026218
0,0.0,2956.54,0,108,0.0,0.0,0.0,109,0.0,32.8175471,32.8175471
0,2222.71,7491.53,18,13,0.0,0.0,0.0,31,12.32887499,12.33652319,0.0076482
0,18.57,0.0,3,1,0.0,0.0,0.0,4,100.998446,101.0,0.0015539999999999
0,75.2,59212.98,6,9,0.0,0.0,0.0,15,4.458,4.93955873,0.48155873
0,1109.18,3078.08,960,26,0.0,0.0,0.0,986,491.4974349,139.31953869999998,-352.1778962
0,183.95,7002.75,111,143,0.0,0.0,0.0,254,38.06252657,38.1018781,0.039351526
0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.330518345,0.331358345,0.00084
0,32208.3,0.0,27,1,0.0,0.0,0.0,28,0.0,0.95556452,0.95556452
0,0.0,0.0,1,1,0.0,0.0,0.0,2,2.02013796,2.02513796,0.005
0,11.71,6427.56,13,13,0.0,0.0,0.0,26,36.94328387,36.95994086,0.01665699
0,0.0,537.88,0,904,0.0,0.0,0.0,905,0.0,1995.762189,1995.762189
0,12.91,19998.4,4,5,0.0,0.0,0.0,9,20.1699287,20.195,0.0250713
0,125.99,126.37,2637,2798,0.0,0.0,0.0,5435,17396.26222,17396.61359,0.351377475
0,31912.1,8243.19,9,2,0.0,0.0,0.0,11,3.87320196,2.88850596,-0.984696
0,0.0,0.0,1,1,0.0,0.0,0.0,2,3.2994184680000003,3.3,0.000581532
0,22.85,0.0,3,1,0.0,0.0,0.0,4,100.998446,101.0,0.0015539999999999
0,0.0,6.84,1,2,0.0,0.0,0.0,3,0.962808,0.965008,0.0022
0,0.0,15118.72,0,4,0.0,0.0,0.0,5,0.0,11.85588,11.85588
0,35831.84,41228.45,26,15,0.0,0.0,0.0,41,78.429118,85.84010029,7.410982289
0,0.0,1828.89,0,124,0.0,0.0,0.0,125,0.0,108.8854887,108.8854887
0,0.0,2024.84,0,112,0.0,0.0,0.0,113,0.0,21.82520606,21.82520606
0,59003.67,593.67,14,5,0.0,0.0,0.0,19,3.37852962,2.47537065,-0.90315897
0,0.0,0.5,0,9999,0.0,0.0,0.0,10000,0.0,0.001,0.001
0,29674.66,33966.34,9,8,0.0,0.0,0.0,17,8.308890519,8.31483165,0.005941131
0,3095.69,478.31,8,9,0.0,0.0,0.0,17,32.71,30.7398,-1.9702
0,3.93,0.0,3,2,0.0,0.0,0.0,5,2000.998585,2001.0,0.001414909
0,0.0,0.0,0,1,0.0,0.0,0.0,1,0.0,0.01260144,0.01260144
